id,propositions,nl_sentence,dataset_tl
4124,"['proceed_to_flag', 'touch_flag']",when possible proceed to flag and forever touch flag,F(proceed_to_flag)&G(touch_flag)
2121,"['proceed_to_house', 'tax_apple']",when possible proceed to house until whenever tax apple,F(proceed_to_house)UF(tax_apple)
5783,"['grasp_apple', 'travel_to_tree']",when possible grasp apple or travel to tree,F(grasp_apple)|travel_to_tree
1775,"['take_pear', 'venture_to_trash_can']",take pear and venture to trash can,take_pear&venture_to_trash_can
1764,"['reach_trash_can', 'travel_by_tree']",reach trash can and when possible travel by tree,reach_trash_can&F(travel_by_tree)
1491,"['present_at_flag', 'reach_flag']",at any time present at flag until whenever reach flag,F(present_at_flag)UF(reach_flag)
1350,"['put_in_bin', 'go_by_flag']",put in bin or when possible go by flag,put_in_bin|F(go_by_flag)
4713,"['move_to_trash_can', 'advance_to_house']",move to trash can or when possible advance to house,move_to_trash_can|F(advance_to_house)
2143,"['drop_orange', 'be_at_house']",never drop orange or at some time be at house,G(~(drop_orange))|F(be_at_house)
2606,"['get_close_tree', 'stop_by_flag']",at any time get close tree and stop by flag,F(get_close_tree)&stop_by_flag
3930,"['go_visit_house', 'haul_pear']",at some time go visit house or at some time haul pear,F(go_visit_house)|F(haul_pear)
1471,"['spend_time_at_tree', 'move_near_tree']",whenever spend time at tree and at some time move near tree,F(spend_time_at_tree)&F(move_near_tree)
3844,"['hold_onto_orange', 'acquire_apple']",forever hold onto orange or acquire apple,G(hold_onto_orange)|acquire_apple
1737,"['get_to_tree', 'go_near_house']",get to tree and at some time go near house,get_to_tree&F(go_near_house)
2165,"['migrate_to_tree', 'drop_pear']",whenever migrate to tree or drop pear,F(migrate_to_tree)|drop_pear
1338,"['withold_apple', 'seize_pear']",whenever withold apple or at some time seize pear,F(withold_apple)|F(seize_pear)
1139,"['have_in_orange', 'go_to_trashcan']",forever have in orange or at some time go to trashcan,G(have_in_orange)|F(go_to_trashcan)
3401,"['go_to_pear', 'stand_by_tree']",repeatedly go to pear or when possible stand by tree,G(F(go_to_pear))|F(stand_by_tree)
1743,"['present_at_flag', 'reach_flag']",whenever present at flag until at some time reach flag,F(present_at_flag)UF(reach_flag)
1252,"['snatch_up_pear', 'get_to_tree']",snatch up pear until get to tree,snatch_up_pearUget_to_tree
2849,"['go_by_tree', 'pick_up_flag']",at any time go by tree and pick up flag,F(go_by_tree)&pick_up_flag
2240,"['keep_apple', 'travel_to_apple']",keep apple or travel to apple,keep_apple|travel_to_apple
1048,"['withhold_apple', 'secure_apple']",at some time withhold apple or secure apple,F(withhold_apple)|secure_apple
5665,"['collect_pear', 'going_to_flag']",collect pear and at some time going to flag,collect_pear&F(going_to_flag)
1265,"['venture_flag', 'be_in_houses_vicinity']",at any time venture flag and whenever be in house's vicinity,F(venture_flag)&F(be_in_houses_vicinity)
5239,"['move_around', 'proceed_to_house']",forever move around or whenever proceed to house,G(move_around)|F(proceed_to_house)
2071,"['go_by_trash_can', 'travel_house']",forever go by trash can or when possible travel house,G(go_by_trash_can)|F(travel_house)
1673,"['travel_to_house', 'go_to_flag']",when possible travel to house or at any time go to flag,F(travel_to_house)|F(go_to_flag)
3977,"['getting_pear', 'collect_pear']",at any time getting pear and collect pear,F(getting_pear)&collect_pear
1696,"['let_go', 'hold_on_to_pear']",never let go or hold on to pear,G(~(let_go))|hold_on_to_pear
1839,"['reach_house', 'journey_by_flag']",reach house or at some time journey by flag,reach_house|F(journey_by_flag)
2017,"['be_in_houses_vicinity', 'venture_flag']",whenever be in house's vicinity and at any time venture flag,F(be_in_houses_vicinity)&F(venture_flag)
4449,"['reach_trash_can', 'journey_to_tree']",reach trash can or whenever journey to tree,reach_trash_can|F(journey_to_tree)
1806,"['go_by_waste_bin', 'bring_pear']",go by waste bin and at some time bring pear,go_by_waste_bin&F(bring_pear)
2498,"['withdraw_pear', 'be_in_houses_vicinity']",when possible withdraw pear or when possible be in house's vicinity,F(withdraw_pear)|F(be_in_houses_vicinity)
1733,"['spend_time_at_tree', 'get_to_tree']",when possible spend time at tree or get to tree,F(spend_time_at_tree)|get_to_tree
2337,"['arrive_at_tree', 'journey_to_tree']",whenever arrive at tree until at some time journey to tree,F(arrive_at_tree)UF(journey_to_tree)
4668,"['venture_to_waste_basket', 'be_at_house']",at any time venture to waste basket or at any time be at house,F(venture_to_waste_basket)|F(be_at_house)
1950,"['move_near_tree', 'reach_house']",whenever move near tree or reach house,F(move_near_tree)|reach_house
1489,"['grab_tree', 'grab_tree']",repeatedly grab tree or repeatedly grab tree,G(F(grab_tree))|G(F(grab_tree))
5187,"['make_contact_flag', 'seize_orange']",at any time make contact flag or whenever seize orange,F(make_contact_flag)|F(seize_orange)
5199,"['withold_apple', 'drop_apple']",when possible withold apple and never drop apple,F(withold_apple)&G(~(drop_apple))
4156,"['drop_orange', 'proceed_to_tree']",never drop orange and at some time proceed to tree,G(~(drop_orange))&F(proceed_to_tree)
2337,"['start_going_to_house', 'lay_hold_of_apple']",at any time start going to house and at any time lay hold of apple,F(start_going_to_house)&F(lay_hold_of_apple)
1383,"['get_to_tree', 'venture_flag']",get to tree and whenever venture flag,get_to_tree&F(venture_flag)
1830,"['put_in_apple_bucket', 'have_possession_of_apple']",put in apple bucket and at any time have possession of apple,put_in_apple_bucket&F(have_possession_of_apple)
1445,"['venture_towards_house', 'go_by_waste_basket']",venture towards house and when possible go by waste basket,venture_towards_house&F(go_by_waste_basket)
1125,"['come_to_tree', 'clutch_orange']",come to tree and when possible clutch orange,come_to_tree&F(clutch_orange)
4451,"['move_around', 'move_to_trash_can']",always move around or move to trash can,G(move_around)|move_to_trash_can
1647,"['secure_apple', 'withhold_apple']",secure apple until at any time withhold apple,secure_appleUF(withhold_apple)
1739,"['venture_towards_house', 'reach_flag']",venture towards house or when possible reach flag,venture_towards_house|F(reach_flag)
1520,"['grip_apple', 'grab_tree']",grip apple or repeatedly grab tree,grip_apple|G(F(grab_tree))
1384,"['visit_trash_bin', 'move_to_trashcan']",whenever visit trash bin and move to trashcan,F(visit_trash_bin)&move_to_trashcan
4377,"['collect_apple', 'obtain_apple']",at some time collect apple or whenever obtain apple,F(collect_apple)|F(obtain_apple)
5294,"['approach_house', 'take_orange']",at some time approach house and take orange,F(approach_house)&take_orange
1470,"['grab_hold_pear', 'take_to_trashcan']",grab hold pear or take to trashcan,grab_hold_pear|take_to_trashcan
1986,"['travel_to_tree', 'drop_apple']",travel to tree or never drop apple,travel_to_tree|G(~(drop_apple))
1508,"['withhold_apple', 'bring_pear']",at some time withhold apple or whenever bring pear,F(withhold_apple)|F(bring_pear)
2174,"['approach_trash_can', 'have_pear']",approach trash can or whenever have pear,approach_trash_can|F(have_pear)
3520,"['walk', 'put_in_bin']",walk and put in bin,walk&put_in_bin
1622,"['withold_apple', 'go_by_trash_can']","when at some time withold apple , forever go by trash can",F(withold_apple)->G(go_by_trash_can)
4007,"['pick_up_pear', 'get_orange']",pick up pear or at any time get orange,pick_up_pear|F(get_orange)
1841,"['proceed_to_flag', 'pick_up_apple']",whenever proceed to flag or at some time pick up apple,F(proceed_to_flag)|F(pick_up_apple)
2021,"['acquire_orange', 'reach_trash_can']",acquire orange or reach trash can,acquire_orange|reach_trash_can
3029,"['go_to_home', 'obtain_pear']",whenever go to home or whenever obtain pear,F(go_to_home)|F(obtain_pear)
5983,"['get_hold_apple', 'go_to_home']",whenever get hold apple and when possible go to home,F(get_hold_apple)&F(go_to_home)
1235,"['set_out_to_house', 'have_apple']",when possible set out to house or forever have apple,F(set_out_to_house)|G(have_apple)
2066,"['let_go_pear', 'get_near_flag']",do not let go pear and at any time get near flag,~(let_go_pear)&F(get_near_flag)
1470,"['move_past_trash_can', 'let_go_pear']",at any time move past trash can and don't let go pear,F(move_past_trash_can)&~(let_go_pear)
3306,"['take_possession_of_bear', 'travel_to_house']",at any time take possession of bear or when possible travel to house,F(take_possession_of_bear)|F(travel_to_house)
1219,"['make_way_waste_basket', 'grab_flag']",when possible make way waste basket until at any time grab flag,F(make_way_waste_basket)UF(grab_flag)
3359,"['obtain_orange', 'move_to_flag']",whenever obtain orange and at any time move to flag,F(obtain_orange)&F(move_to_flag)
1332,"['move_near_tree', 'track_towards_tree']",whenever move near tree or at some time track towards tree,F(move_near_tree)|F(track_towards_tree)
2993,"['go_near_pear', 'go_near_pear']",at some time go near pear and whenever go near pear,F(go_near_pear)&F(go_near_pear)
3589,"['walk_near_flag', 'grab_pear']",at any time walk near flag and at any time grab pear,F(walk_near_flag)&F(grab_pear)
2430,"['go_to_tree', 'hold_orange']",at any time go to tree and hold orange,F(go_to_tree)&hold_orange
1745,"['have_apple', 'get_hold_orange']",forever have apple or at any time get hold orange,G(have_apple)|F(get_hold_orange)
5326,"['travel_to_waste_bin', 'walk_to_flag']",travel to waste bin or at any time walk to flag,travel_to_waste_bin|F(walk_to_flag)
2998,"['travel_to_trash_can', 'journey_to_flag']",when possible travel to trash can or when possible journey to flag,F(travel_to_trash_can)|F(journey_to_flag)
1689,"['bring_pear', 'go_by_waste_basket']",at some time bring pear or whenever go by waste basket,F(bring_pear)|F(go_by_waste_basket)
3490,"['make_your_way_flag', 'get_close_tree']",at some time make your way flag and at any time get close tree,F(make_your_way_flag)&F(get_close_tree)
1127,"['move_to_flag', 'go_to_orange']",at any time move to flag or go to orange,F(move_to_flag)|go_to_orange
4283,"['go_to_flag', 'pick_up_anything']",whenever go to flag until don't pick up anything,F(go_to_flag)U~(F(pick_up_anything))
2234,"['scoop_up_pear', 'hold_pear']",at any time scoop up pear means that hold pear,F(scoop_up_pear)->hold_pear
2276,"['come_home', 'pick_up_pear']",when possible come home means that pick up pear,F(come_home)->pick_up_pear
1543,"['make_to_flag', 'come_to_tree']",at any time make to flag until come to tree,F(make_to_flag)Ucome_to_tree
3237,"['have_apple', 'visit_tree']",forever have apple and visit tree,G(have_apple)&visit_tree
3824,"['go_to_trash_can', 'go_by_flag']",at any time go to trash can or whenever go by flag,F(go_to_trash_can)|F(go_by_flag)
2590,"['set_out_to_house', 'yield_pear']",at some time set out to house until whenever yield pear,F(set_out_to_house)UF(yield_pear)
1141,"['present_at_flag', 'venture_towards_house']",at any time present at flag can infer that venture towards house,F(present_at_flag)->venture_towards_house
5355,"['pick_up_peach', 'pick_up_peach']",at any time pick up peach or at any time pick up peach,F(pick_up_peach)|F(pick_up_peach)
2532,"['put_in_apple_bucket', 'get_hold_orange']",put in apple bucket can infer that at some time get hold orange,put_in_apple_bucket->F(get_hold_orange)
1859,"['venture_towards_house', 'bring_pear']",venture towards house until when possible bring pear,venture_towards_houseUF(bring_pear)
4187,"['go_past_flag', 'travel_by_tree']","if at some time go past flag , at some time travel by tree",F(go_past_flag)->F(travel_by_tree)
4660,"['stand_by_tree', 'reach_trash_can']",at some time stand by tree or reach trash can,F(stand_by_tree)|reach_trash_can
1071,"['grasp_orange', 'getting_pear']",grasp orange or whenever getting pear,grasp_orange|F(getting_pear)
1321,"['move_near_tree', 'have_pear']",when possible move near tree or at any time have pear,F(move_near_tree)|F(have_pear)
2252,"['go_to_transh_can', 'have_in_orange']",at some time go to transh can or always have in orange,F(go_to_transh_can)|G(have_in_orange)
4962,"['let_go_apple', 'journey_to_house']","if never let go apple , at some time journey to house",G(~(let_go_apple))->F(journey_to_house)
2136,"['go_to_trashcan', 'advance_to_tree']",at some time go to trashcan or advance to tree,F(go_to_trashcan)|advance_to_tree
4383,"['put_in_bin', 'make_contact_flag']",put in bin or whenever make contact flag,put_in_bin|F(make_contact_flag)
4013,"['get_apple', 'obtain_orange']",whenever get apple or whenever obtain orange,F(get_apple)|F(obtain_orange)
5067,"['drop_orange', 'hold_orange']",drop orange or hold orange,drop_orange|hold_orange
5333,"['haul_pear', 'make_contact_with_house']",whenever haul pear and at any time make contact with house,F(haul_pear)&F(make_contact_with_house)
1624,"['migrate_to_tree', 'go_to_transh_can']",when possible migrate to tree can infer that whenever go to transh can,F(migrate_to_tree)->F(go_to_transh_can)
1205,"['take_apple', 'go_to_bucket']",take apple and go to bucket,take_apple&go_to_bucket
2051,"['have_in_orange', 'clutch_orange']",always have in orange until when possible clutch orange,G(have_in_orange)UF(clutch_orange)
1990,"['reach_flag', 'go_by_waste_basket']",at any time reach flag and whenever go by waste basket,F(reach_flag)&F(go_by_waste_basket)
1110,"['secure_apple', 'secure_apple']",secure apple or secure apple,secure_apple|secure_apple
1625,"['make_way_waste_basket', 'drop_orange']",whenever make way waste basket until never drop orange,F(make_way_waste_basket)UG(~(drop_orange))
1512,"['get_pear', 'take_to_tree']",at any time get pear or take to tree,F(get_pear)|take_to_tree
